id,company_rating,company_location,total_fleet_count,iata_approved,company_loaction
7101,,Isle of Man,1.0,f,na
33357,,Denmark,1.0,t,na
4633,100%,Benin,4.0,f,na
6075,,,1.0,f,na
2105,100%,Tonga,1.0,f,na
1578,,French Guiana,1.0,f,na
49677,,,1.0,t,na
2475,,,1.0,t,na
48241,33%,Russian Federation,1.0,t,na
35721,100%,,1.0,f,na
21317,100%,Maldives,2.0,f,na
38904,100%,,1.0,f,na
47626,100%,,1.0,f,na
36961,29%,,1.0,f,na
23952,,,1.0,t,na
19415,100%,France,2.0,f,na
15540,100%,Russian Federation,1.0,f,na
47152,,Isle of Man,2.0,f,na
20250,100%,Brazil,2.0,t,na
18705,100%,Nicaragua,2.0,f,na
26850,,Somalia,1.0,t,na
43472,,Korea,1.0,f,na
8947,,Montserrat,2.0,f,na
49948,,Lebanon,1.0,t,na
46318,100%,Rwanda,1.0,f,na
6646,100%,,1.0,f,na
16512,100%,,2.0,t,na
32644,100%,Niue,1.0,f,na
33313,,Djibouti,1.0,f,na
14705,,Puerto Rico,1.0,f,na
8778,100%,Somalia,1.0,t,na
21927,100%,Brazil,1.0,f,na
45305,,,1.0,t,na
33343,100%,Vanuatu,1.0,t,na
6784,100%,Lebanon,1.0,t,na
20244,100%,,1.0,t,na
643,,,1.0,f,na
46269,,Monaco,1.0,t,na
45809,,,1.0,t,na
455,100%,Uganda,5.0,f,na
33446,100%,Philippines,1.0,t,na
14578,,Bosnia and Herzegovina,1.0,f,na
1647,,,1.0,f,na
34720,,,1.0,t,na
43090,,,1.0,t,na
19248,25%,Maldives,3.0,f,na
9777,,Isle of Man,1.0,f,na
38395,,,1.0,t,na
25315,100%,Uganda,2.0,t,na
30916,100%,Tunisia,3.0,f,na
64,100%,Marshall Islands,1.0,f,na
29084,100%,Mexico,2.0,t,na
18773,,,1.0,f,na
8665,100%,,1.0,f,na
47841,,Chad,1.0,t,na
37869,100%,,2.0,f,na
343,100%,Brazil,2.0,t,na
15220,,,1.0,t,na
17322,95%,,30.0,f,na
17523,100%,,1.0,f,na
1046,,Gambia,1.0,f,na
20254,,Marshall Islands,1.0,f,na
13854,100%,Portugal,1.0,f,na
35367,100%,Malta,1.0,t,na
22088,,China,1.0,f,na
6518,100%,Uzbekistan,1.0,f,na
20052,,Uzbekistan,1.0,f,na
28197,,,1.0,f,na
9905,,Zimbabwe,1.0,f,na
43928,,,1.0,f,na
43160,,Australia,1.0,t,na
28728,,,1.0,f,na
3480,100%,United Kingdom,2.0,f,na
36707,,Cocos (Keeling) Islands,1.0,t,na
8942,,,3.0,f,na
3436,100%,,2.0,f,na
8359,,Anguilla,1.0,f,na
45174,,,1.0,f,na
7933,,,1.0,t,na
6793,,Ecuador,1.0,t,na
24681,,Russian Federation,1.0,t,na
39563,100%,,1.0,f,na
10052,100%,Niue,1.0,t,na
10835,,Niger,1.0,f,na
2748,100%,Nicaragua,2.0,f,na
20647,100%,,1.0,f,na
16747,100%,,1.0,t,na
5358,,United Kingdom,1.0,t,na
48742,100%,Guinea,2.0,f,na
37820,,,1.0,t,na
21291,,Bosnia and Herzegovina,1.0,t,na
29104,,El Salvador,1.0,t,na
45010,,Russian Federation,1.0,t,na
4209,,,1.0,t,na
46852,100%,,1.0,t,na
44817,100%,Chile,1.0,t,na
46856,,Greenland,2.0,f,na
10677,100%,Venezuela,1.0,f,na
784,,Marshall Islands,1.0,f,na
14811,,,1.0,f,na
34037,0%,Togo,2.0,f,na
26805,,,1.0,f,na
39355,80%,Zimbabwe,2.0,t,na
47504,,France,1.0,f,na
10296,,,1.0,f,na
4566,100%,French Guiana,1.0,f,na
1024,100%,Nicaragua,2.0,f,na
2818,,,1.0,t,na
11882,,Sao Tome and Principe,2.0,t,na
3147,,Nicaragua,1.0,f,na
2479,100%,Isle of Man,1.0,f,na
18999,100%,Chile,2.0,f,na
29359,100%,Denmark,1.0,f,na
9605,,Turkmenistan,1.0,f,na
24233,,,1.0,f,na
29181,,Niue,1.0,f,na
49669,,,1.0,t,na
1212,100%,Tonga,2.0,f,na
4709,,Nicaragua,1.0,f,na
3575,,,1.0,f,na
10312,,,1.0,f,na
32130,,Cuba,2.0,t,na
5757,100%,Portugal,2.0,f,na
45609,100%,,1.0,t,na
40316,,Malta,1.0,f,na
26271,,,1.0,t,na
26701,100%,,2.0,f,na
46011,,Gambia,1.0,t,na
46749,100%,,2.0,f,na
42218,,,1.0,f,na
44972,,Micronesia,2.0,f,na
8846,,Russian Federation,1.0,t,na
2103,100%,,2.0,t,na
49877,,Nicaragua,1.0,f,na
23172,100%,,1.0,t,na
15717,,United Kingdom,1.0,f,na
359,,Gambia,1.0,t,na
47520,67%,,1.0,f,na
15695,100%,Malawi,2.0,t,na
34046,90%,Guinea,1.0,f,na
42311,,Lebanon,1.0,t,na
16970,100%,,1.0,f,na
16905,100%,Reunion,3.0,t,na
44571,,,1.0,f,na
24304,100%,Micronesia,1.0,t,na
22616,,Cocos (Keeling) Islands,1.0,f,na
23567,100%,Guinea,2.0,t,na
42273,100%,,1.0,f,na
31859,100%,Maldives,2.0,f,na
30939,,,1.0,f,na
2126,,Venezuela,1.0,f,na
4992,,Kiribati,5.0,t,na
4853,71%,,1.0,t,na
11451,,Peru,1.0,t,na
33449,,,1.0,f,na
44418,,Russian Federation,1.0,f,na
27258,100%,,1.0,f,na
6900,70%,,1.0,f,na
254,,,1.0,f,na
3360,100%,United Kingdom,1.0,f,na
8549,100%,Lebanon,1.0,t,na
35852,100%,Russian Federation,1.0,f,na
5171,100%,Anguilla,2.0,f,na
9827,,Somalia,1.0,t,na
47745,,,1.0,t,na
27290,100%,Brazil,3.0,f,na
45269,,Nauru,1.0,t,na
15860,100%,Maldives,11.0,f,na
49837,,,1.0,f,na
16769,80%,Isle of Man,2.0,f,na
43836,,,1.0,f,na
49695,,Nicaragua,1.0,f,na
17542,,,1.0,f,na
8309,100%,Brunei Darussalam,1.0,t,na
36432,,Kenya,1.0,t,na
43062,100%,,2.0,t,na
36495,50%,Denmark,1.0,f,na
26411,100%,Niue,1.0,t,na
31793,100%,,1.0,t,na
6600,80%,,1.0,f,na
14608,,,1.0,t,na
41224,100%,Mauritania,3.0,t,na
34343,100%,Marshall Islands,1.0,t,na
46754,,Montserrat,1.0,f,na
23243,,Lebanon,1.0,t,na
16304,100%,Guernsey,1.0,f,na
44286,100%,,1.0,f,na
11933,100%,,2.0,f,na
5103,100%,,1.0,f,na
36235,,Uzbekistan,1.0,f,na
15654,,French Guiana,1.0,t,na
4906,100%,Senegal,2.0,t,na
35718,,,1.0,t,na
29060,,,2.0,f,na
2246,0%,,1.0,f,na
9264,88%,Kenya,2.0,t,na
45084,,Gambia,1.0,t,na
24292,,Lebanon,1.0,f,na
2359,100%,,1.0,f,na
34054,100%,,4.0,f,na
41858,,,1.0,f,na
36100,100%,Rwanda,17.0,t,na
35650,,,1.0,f,na
41088,,,1.0,f,na
6258,,Sao Tome and Principe,1.0,f,na
47990,88%,Venezuela,4.0,f,na
17559,100%,Uruguay,1.0,f,na
30510,,Russian Federation,1.0,f,na
31856,,,1.0,t,na
18758,,Russian Federation,1.0,t,na
28426,100%,,1.0,f,na
20359,,,1.0,f,na
37368,100%,Niger,1.0,f,na
2809,,,1.0,t,na
44441,100%,United Kingdom,1.0,t,na
27575,,,1.0,f,na
2895,100%,France,1.0,f,na
21548,43%,Brazil,1.0,f,na
45748,0%,,1.0,f,na
49858,100%,Estonia,1.0,f,na
46188,100%,,1.0,f,na
362,100%,,1.0,f,na
18180,,,1.0,t,na
37833,,China,1.0,t,na
31753,,,1.0,t,na
43455,,Lebanon,1.0,f,na
38873,100%,Mauritania,4.0,f,na
5211,,Sao Tome and Principe,1.0,f,na
18763,,Bosnia and Herzegovina,1.0,f,na
10657,,,1.0,t,na
7169,,,2.0,f,na
17467,100%,Micronesia,1.0,f,na
20251,100%,Jersey,1.0,t,na
14892,100%,Turkmenistan,1.0,t,na
3858,,,1.0,t,na
33640,100%,French Polynesia,1.0,f,na
25840,,,1.0,f,na
25748,,Mauritania,1.0,t,na
44338,100%,Peru,2.0,t,na
415,100%,Zimbabwe,1.0,f,na
16623,80%,Denmark,1.0,f,na
13981,100%,Zimbabwe,1.0,f,na
20815,0%,,1.0,t,na
38971,,,1.0,f,na
20630,,Faroe Islands,1.0,f,na
38271,100%,,1.0,t,na
45416,,,1.0,f,na
46339,100%,Uzbekistan,1.0,t,na
4234,100%,Malawi,1.0,t,na
1941,100%,El Salvador,1.0,t,na
20809,90%,,1.0,f,na
14170,,,1.0,f,na
20151,,Marshall Islands,1.0,t,na
17608,0%,,1.0,f,na
49473,,,1.0,f,na
1969,,Micronesia,1.0,f,na
45465,100%,,1.0,f,na
49714,100%,Montserrat,1.0,t,na
15933,,,1.0,f,na
48626,,Turks and Caicos Islands,3.0,f,na
39361,,Bosnia and Herzegovina,1.0,f,na
27674,,Wallis and Futuna,1.0,t,na
45973,,Guernsey,1.0,f,na
10129,,,1.0,t,na
6208,73%,,1.0,f,na
19744,100%,,1.0,f,na
35292,100%,,1.0,f,na
18455,92%,,1.0,f,na
29241,100%,Lebanon,1.0,f,na
48606,100%,Russian Federation,1.0,t,na
16299,,Chad,1.0,f,na
20544,,,1.0,t,na
40239,,Lebanon,1.0,t,na
43350,100%,Isle of Man,2.0,t,na
42391,,Gambia,1.0,f,na
12772,100%,Niger,1.0,f,na
29680,88%,Faroe Islands,2.0,f,na
23070,,,2.0,f,na
42880,,Gambia,2.0,f,na
16134,,Andorra,1.0,f,na
12677,,,1.0,f,na
31070,,Chile,1.0,f,na
13653,,Isle of Man,3.0,t,na
19453,100%,,1.0,f,na
42299,100%,Marshall Islands,1.0,f,na
38347,100%,El Salvador,1.0,f,na
46598,0%,Zimbabwe,1.0,f,na
44832,,Chad,1.0,f,na
37341,,Pakistan,3.0,f,na
23790,100%,Isle of Man,1.0,t,na
17495,,,1.0,f,na
9884,100%,,1.0,t,na
19704,,Gambia,1.0,f,na
47914,80%,Philippines,1.0,t,na
48425,100%,,3.0,f,na
19228,100%,Svalbard & Jan Mayen Islands,8.0,f,na
35207,,Anguilla,1.0,t,na
38189,,Marshall Islands,1.0,f,na
29609,100%,Niue,1.0,t,na
2874,,,1.0,f,na
40275,,Micronesia,2.0,f,na
32519,0%,France,1.0,t,na
19715,,,1.0,f,na
30728,,,1.0,t,na
27239,100%,,1.0,f,na
15984,,Micronesia,1.0,f,na
10660,,,2.0,t,na
16983,,,1.0,f,na
21682,100%,United Kingdom,2.0,f,na
10103,100%,Zimbabwe,1.0,f,na
47366,,,1.0,t,na
46438,,Svalbard & Jan Mayen Islands,1.0,f,na
1956,100%,,1.0,t,na
45220,,Bosnia and Herzegovina,1.0,t,na
32967,,,1.0,f,na
6140,100%,Marshall Islands,3.0,f,na
25338,0%,,1.0,f,na
44717,100%,Monaco,2.0,t,na
32416,100%,,1.0,t,na
2201,,United Kingdom,1.0,f,na
37681,100%,,1.0,t,na
19631,100%,,1.0,f,na
43155,,Jersey,1.0,f,na
11707,,,1.0,f,na
30095,,,1.0,t,na
20574,100%,Malawi,1.0,t,na
6230,0%,Marshall Islands,1.0,f,na
40253,,Sao Tome and Principe,1.0,f,na
43200,,,1.0,t,na
26790,100%,,1.0,f,na
36024,,,1.0,t,na
9589,100%,Faroe Islands,1.0,f,na
35095,,Isle of Man,1.0,t,na
28858,,Vanuatu,1.0,f,na
6923,100%,Anguilla,1.0,t,na
37031,,Kenya,1.0,f,na
31047,100%,Turkmenistan,1.0,f,na
1862,33%,Micronesia,1.0,f,na
10896,100%,Bouvet Island (Bouvetoya),1.0,f,na
3174,100%,,1.0,t,na
21053,90%,Senegal,1.0,f,na
32873,,,1.0,t,na
45066,100%,Pakistan,1.0,f,na
9476,,French Guiana,1.0,t,na
25583,,Jersey,1.0,t,na
39546,100%,,1.0,f,na
34368,,Croatia,1.0,t,na
12497,100%,,2.0,f,na
30284,100%,Montserrat,1.0,f,na
38576,,,1.0,f,na
3083,100%,,1.0,f,na
28293,,Sao Tome and Principe,1.0,t,na
7737,,,1.0,f,na
33631,,Chad,1.0,t,na
35493,100%,French Guiana,1.0,t,na
36686,,Lebanon,1.0,f,na
9873,100%,Kenya,1.0,f,na
49426,,,1.0,t,na
22156,,Svalbard & Jan Mayen Islands,1.0,f,na
30414,,,2.0,f,na
15214,,Maldives,1.0,t,na
14708,,Nicaragua,1.0,f,na
31801,50%,Tonga,2.0,f,na
15568,,,1.0,t,na
17847,100%,Anguilla,1.0,f,na
7973,,Niue,1.0,t,na
4706,,Guinea,1.0,f,na
34506,,,1.0,f,na
40977,100%,Reunion,7.0,f,na
48765,100%,Kenya,1.0,t,na
44066,,Philippines,1.0,t,na
10841,80%,,2.0,f,na
18017,,,1.0,t,na
3001,,Zimbabwe,1.0,f,na
141,,Bosnia and Herzegovina,1.0,f,na
39265,,Sao Tome and Principe,2.0,f,na
32578,74%,Zimbabwe,2.0,t,na
48529,100%,Tonga,1.0,f,na
26226,,,1.0,f,na
15185,100%,Uzbekistan,1.0,f,na
49807,100%,,1.0,t,na
27159,,Isle of Man,1.0,t,na
8943,,,1.0,f,na
17502,80%,Netherlands,1.0,f,na
18304,,Estonia,1.0,t,na
20650,100%,Uzbekistan,3.0,t,na
2198,100%,Marshall Islands,1.0,t,na
32718,90%,,1.0,f,na
1835,100%,Ecuador,8.0,f,na
46956,63%,Jersey,2.0,t,na
12133,100%,Mexico,4.0,f,na
34795,,Indonesia,1.0,f,na
34184,,,3.0,f,na
41238,100%,Kiribati,1.0,t,na
27601,100%,,1.0,f,na
35510,100%,,1.0,f,na
19739,100%,Holy See (Vatican City State),1.0,t,na
20633,,,1.0,f,na
47439,100%,,2.0,t,na
3367,,Faroe Islands,1.0,f,na
31495,,Uzbekistan,1.0,f,na
13184,100%,Vietnam,7.0,f,na
28206,,Cocos (Keeling) Islands,1.0,f,na
48549,100%,France,2.0,f,na
30409,100%,,3.0,t,na
32533,100%,,1.0,f,na
22982,100%,,1.0,t,na
18714,67%,French Guiana,1.0,f,na
5122,,El Salvador,1.0,f,na
6252,100%,,1.0,f,na
49690,,China,1.0,f,na
2430,100%,,1.0,f,na
35659,,,1.0,f,na
34453,,,1.0,f,na
32735,100%,,2.0,f,na
5048,100%,Niue,2.0,t,na
6711,100%,Spain,3.0,f,na
3085,,,1.0,t,na
17186,,China,2.0,f,na
37238,100%,,1.0,f,na
22763,,Guinea,1.0,t,na
37020,,Chile,1.0,t,na
49016,,,2.0,f,na
6954,,Anguilla,2.0,f,na
23308,100%,Tonga,2.0,t,na
41867,100%,Monaco,1.0,t,na
4044,,Malta,1.0,f,na
17352,100%,,1.0,t,na
10691,,Chile,1.0,f,na
28448,,Brazil,1.0,t,na
16904,,Turks and Caicos Islands,1.0,f,na
42197,100%,,1.0,t,na
9468,,,1.0,t,na
31534,100%,,1.0,f,na
18031,100%,Reunion,4.0,f,na
25995,,Gambia,1.0,f,na
39010,,Russian Federation,1.0,t,na
23867,,,1.0,t,na
40478,83%,,2.0,t,na
18264,,France,1.0,t,na
23773,100%,El Salvador,1.0,t,na
19006,,Guinea,1.0,f,na
26828,,Russian Federation,1.0,f,na
46815,,Tanzania,1.0,t,na
33778,,China,1.0,f,na
20204,,Argentina,2.0,f,na
47945,,,2.0,f,na
21635,100%,,1.0,t,na
22326,,,1.0,t,na
35544,100%,Kenya,1.0,t,na
21089,,Holy See (Vatican City State),1.0,t,na
49479,,Russian Federation,1.0,t,na
38883,80%,,1.0,f,na
4852,,Rwanda,1.0,f,na
22127,100%,United Kingdom,1.0,f,na
39868,,Chile,1.0,f,na
41451,,Isle of Man,1.0,t,na
41207,100%,Svalbard & Jan Mayen Islands,1.0,t,na
15006,,,1.0,f,na
28102,,,1.0,f,na
8323,,Sao Tome and Principe,1.0,f,na
26650,,,2.0,t,na
36943,,Zimbabwe,2.0,t,na
18272,90%,Vietnam,3.0,f,na
34743,,French Guiana,1.0,f,na
28259,,Niue,1.0,t,na
47065,,Cocos (Keeling) Islands,1.0,f,na
34936,,Maldives,1.0,t,na
42058,,Nicaragua,1.0,f,na
44474,,,2.0,t,na
34382,100%,Micronesia,2.0,f,na
20044,,,1.0,f,na
14699,67%,Turkmenistan,1.0,t,na
37544,100%,Malta,2.0,f,na
20124,100%,France,2.0,t,na
15311,100%,Holy See (Vatican City State),1.0,f,na
27026,,,1.0,t,na
37988,,Puerto Rico,1.0,f,na
10228,,Russian Federation,1.0,t,na
4012,,French Polynesia,1.0,f,na
4923,,,1.0,t,na
22855,100%,French Guiana,1.0,f,na
25701,50%,,1.0,f,na
24714,,Cape Verde,1.0,f,na
3423,,Nauru,3.0,f,na
14030,,,1.0,f,na
24625,100%,Micronesia,1.0,t,na
49162,,Niue,1.0,t,na
23581,,Russian Federation,1.0,t,na
11047,96%,Senegal,3.0,t,na
56,100%,Kiribati,2.0,t,na
23712,,Russian Federation,1.0,f,na
14626,,Niue,1.0,f,na
40725,,Gambia,1.0,f,na
24439,,Guinea,1.0,f,na
39812,100%,Nicaragua,6.0,t,na
10305,,Somalia,3.0,t,na
12403,92%,Vietnam,3.0,t,na
4168,,Monaco,2.0,t,na
11525,90%,Australia,1.0,t,na
38098,100%,Zimbabwe,7.0,t,na
39825,,,1.0,f,na
16115,,Peru,1.0,t,na
1378,,Guinea,1.0,t,na
31770,,,2.0,f,na
46656,50%,France,2.0,f,na
19777,100%,French Guiana,1.0,f,na
21247,100%,Guernsey,1.0,f,na
45191,100%,Montserrat,3.0,t,na
24419,,Malawi,2.0,f,na
46695,,Afghanistan,1.0,f,na
3835,,,1.0,f,na
35685,100%,Niue,1.0,f,na
38705,,Guinea,1.0,t,na
33494,100%,Papua New Guinea,1.0,f,na
38698,100%,France,2.0,t,na
26875,100%,Tanzania,1.0,f,na
8582,0%,,1.0,t,na
20727,100%,Russian Federation,4.0,t,na
49133,100%,Reunion,3.0,t,na
1711,100%,Jersey,1.0,f,na
23615,100%,Marshall Islands,1.0,t,na
8515,,Isle of Man,1.0,f,na
20371,,,1.0,f,na
29780,,,1.0,t,na
1169,,Guinea,3.0,f,na
45067,75%,,3.0,t,na
18574,,,1.0,f,na
22192,,,1.0,t,na
12321,100%,,1.0,f,na
38277,100%,Guinea,1.0,f,na
20208,,Croatia,1.0,t,na
20385,,,1.0,f,na
10442,,Isle of Man,1.0,f,na
18619,100%,Slovakia (Slovak Republic),1.0,f,na
26778,100%,Kiribati,2.0,f,na
7436,,,1.0,t,na
19682,100%,Faroe Islands,15.0,t,na
38541,,,1.0,f,na
776,100%,,1.0,t,na
9131,100%,Gambia,5.0,f,na
34043,,Venezuela,1.0,t,na
44042,100%,,1.0,t,na
9915,,Brunei Darussalam,2.0,f,na
3786,100%,,1.0,f,na
36273,,,2.0,f,na
38301,90%,Spain,2.0,f,na
38406,96%,Russian Federation,6.0,t,na
1576,50%,,1.0,f,na
41637,,Niue,1.0,f,na
38013,100%,,1.0,f,na
26878,80%,Monaco,2.0,t,na
37477,,Costa Rica,1.0,f,na
44670,,Monaco,1.0,f,na
25001,100%,Saint Helena,1.0,f,na
467,50%,,1.0,f,na
40234,100%,Isle of Man,1.0,f,na
32627,100%,,1.0,f,na
15362,,Guinea,1.0,t,na
11798,,French Guiana,1.0,t,na
1848,,Kenya,1.0,t,na
42811,100%,Isle of Man,1.0,f,na
23027,,Anguilla,1.0,f,na
19154,100%,France,2.0,t,na
23275,,Micronesia,5.0,t,na
34136,,Chad,1.0,t,na
50003,,Zimbabwe,1.0,t,na
46636,,,1.0,t,na
15868,,Zimbabwe,1.0,t,na
1574,,Turks and Caicos Islands,1.0,t,na
12618,,Isle of Man,1.0,f,na
2667,100%,Niue,3.0,f,na
14641,100%,,1.0,t,na
34130,,,1.0,f,na
19871,,China,1.0,t,na
36510,,Tonga,1.0,t,na
27909,,Cocos (Keeling) Islands,1.0,f,na
23696,100%,Kiribati,1.0,t,na
27265,100%,Togo,2.0,t,na
48766,100%,Uzbekistan,1.0,f,na
2322,100%,Denmark,2.0,f,na
27724,,Lebanon,1.0,t,na
40752,100%,Tunisia,5.0,t,na
13114,100%,Indonesia,1.0,f,na
6496,83%,Cuba,2.0,t,na
47527,100%,Tonga,1.0,f,na
27456,,,1.0,t,na
17327,,Russian Federation,2.0,f,na
7687,,Brunei Darussalam,1.0,f,na
5158,100%,,1.0,f,na
43640,100%,Turks and Caicos Islands,1.0,f,na
34435,,,1.0,t,na
44669,33%,France,1.0,f,na
44499,100%,,1.0,f,na
24916,100%,,1.0,f,na
19263,,Guinea,1.0,t,na
38611,100%,,1.0,t,na
43273,,Uzbekistan,1.0,f,na
8893,,Lebanon,1.0,f,na
22424,,Isle of Man,1.0,t,na
40961,100%,Venezuela,1.0,f,na
39330,,Jersey,1.0,f,na
681,,Mauritania,1.0,t,na
34096,100%,Andorra,10.0,f,na
48295,100%,Jersey,1.0,t,na
31481,,France,1.0,f,na
49504,100%,Guinea,2.0,f,na
10060,,Sao Tome and Principe,2.0,f,na
10650,,,1.0,f,na
44823,,Micronesia,2.0,f,na
33634,,Guinea,1.0,f,na
7802,100%,Anguilla,1.0,t,na
49862,,Zimbabwe,1.0,f,na
49280,,Turkmenistan,1.0,f,na
30695,,Guinea,1.0,f,na
23281,100%,Isle of Man,1.0,t,na
1992,,,1.0,f,na
870,,Somalia,1.0,f,na
20327,100%,Chad,1.0,t,na
31706,,Niue,1.0,f,na
8583,90%,Venezuela,1.0,f,na
21441,100%,Tanzania,1.0,t,na
41214,,Guinea,1.0,t,na
28162,,Ecuador,1.0,f,na
16562,,Tunisia,1.0,t,na
40831,100%,Croatia,1.0,f,na
29581,100%,Nicaragua,1.0,f,na
42989,100%,,2.0,f,na
21795,,Bosnia and Herzegovina,1.0,t,na
42438,100%,,1.0,t,na
31146,,,1.0,t,na
27003,100%,,1.0,t,na
21085,,Russian Federation,1.0,t,na
38034,80%,,1.0,f,na
33202,100%,,2.0,t,na
11749,100%,Isle of Man,1.0,t,na
17295,,Jersey,1.0,f,na
16181,100%,Tanzania,2.0,f,na
30683,100%,Marshall Islands,1.0,f,na
24939,0%,,1.0,f,na
4302,,Lebanon,2.0,t,na
10018,,,1.0,t,na
22118,100%,Chad,1.0,t,na
3165,100%,Gibraltar,1.0,f,na
46324,,Cocos (Keeling) Islands,1.0,f,na
10635,100%,Peru,1.0,t,na
10265,100%,Micronesia,3.0,f,na
47247,,Somalia,1.0,f,na
31719,100%,Pakistan,1.0,t,na
40964,,,1.0,t,na
38711,,Russian Federation,1.0,f,na
36931,100%,Russian Federation,2.0,f,na
27314,,,1.0,f,na
14110,,Tanzania,1.0,f,na
5521,100%,,1.0,f,na
14321,,Russian Federation,2.0,t,na
25755,,El Salvador,1.0,t,na
13704,,,1.0,t,na
30785,100%,Jersey,1.0,t,na
14035,94%,Greenland,1.0,f,na
12391,,Zimbabwe,1.0,f,na
49915,100%,Tunisia,1.0,t,na
39055,,Micronesia,1.0,t,na
22513,90%,Jersey,4.0,t,na
3532,100%,Congo,1.0,f,na
36733,100%,Tanzania,1.0,t,na
39982,,Estonia,1.0,f,na
9583,,Zimbabwe,1.0,f,na
34653,100%,Turkmenistan,1.0,t,na
29932,100%,France,2.0,t,na
45201,,,1.0,f,na
37298,,Montserrat,1.0,t,na
3796,,Togo,1.0,f,na
31005,,,1.0,f,na
26129,,Russian Federation,1.0,f,na
43100,100%,Rwanda,1.0,f,na
18715,100%,,1.0,t,na
12901,,Lebanon,1.0,f,na
928,,,1.0,f,na
13299,,Lithuania,1.0,t,na
46644,100%,Finland,1.0,f,na
48448,,Reunion,1.0,f,na
12823,100%,Niue,2.0,f,na
47938,100%,Niue,4.0,f,na
6354,,,1.0,f,na
41153,100%,Guinea,9.0,f,na
43274,,France,1.0,t,na
40263,,Nauru,3.0,f,na
38763,,Bouvet Island (Bouvetoya),1.0,f,na
522,,,1.0,t,na
18362,100%,Uganda,5.0,f,na
32530,100%,Chad,1.0,t,na
32324,100%,Zimbabwe,1.0,f,na
18374,100%,,3.0,f,na
25824,100%,Croatia,1.0,t,na
21996,,,1.0,f,na
36874,80%,,2.0,f,na
10571,100%,Niue,1.0,f,na
20686,100%,Guernsey,1.0,f,na
47257,,,1.0,f,na
18528,96%,Anguilla,1.0,f,na
1654,100%,,1.0,t,na
28946,100%,Vanuatu,1.0,t,na
7970,90%,Isle of Man,3.0,t,na
34376,,Nauru,1.0,f,na
9551,,Denmark,1.0,f,na
44777,100%,Russian Federation,1.0,t,na
28249,,Bosnia and Herzegovina,1.0,f,na
43973,,,1.0,f,na
49692,,,1.0,t,na
19913,100%,,1.0,t,na
22495,,Nicaragua,1.0,t,na
16107,100%,Brazil,1.0,t,na
47510,,Russian Federation,1.0,f,na
2935,100%,Isle of Man,3.0,t,na
17472,100%,Holy See (Vatican City State),2.0,t,na
32155,,Uzbekistan,2.0,t,na
46798,,Micronesia,2.0,f,na
36816,100%,Svalbard & Jan Mayen Islands,1.0,f,na
31090,75%,,1.0,t,na
12350,100%,Niger,2.0,t,na
21735,50%,Isle of Man,1.0,t,na
46780,,,1.0,t,na
3649,100%,Russian Federation,1.0,f,na
28981,,Turkmenistan,1.0,t,na
34925,100%,Maldives,1.0,f,na
20786,,Mauritania,1.0,t,na
30757,90%,Croatia,2.0,f,na
38982,,Cocos (Keeling) Islands,1.0,t,na
33034,,Vietnam,1.0,f,na
23329,100%,Niue,1.0,f,na
29523,100%,,1.0,f,na
16238,,,1.0,t,na
47817,100%,Saint Helena,2.0,f,na
26114,100%,,1.0,t,na
11403,80%,Barbados,3.0,f,na
18611,,Chad,1.0,t,na
37392,100%,Micronesia,7.0,t,na
39973,100%,Micronesia,1.0,f,na
14984,100%,,2.0,f,na
2571,60%,,1.0,f,na
15923,,Denmark,1.0,f,na
32208,,Guinea,1.0,f,na
22315,,Malawi,1.0,f,na
12032,100%,Mauritania,2.0,t,na
15168,100%,Venezuela,2.0,f,na
38362,,,1.0,f,na
42589,100%,Turkmenistan,1.0,f,na
22457,80%,Venezuela,1.0,f,na
8734,,Estonia,1.0,f,na
15436,,Tonga,1.0,t,na
1194,100%,Anguilla,1.0,f,na
4057,100%,Rwanda,16.0,f,na
3583,,Niue,1.0,f,na
47782,,,1.0,f,na
35078,100%,Venezuela,1.0,f,na
32358,,France,1.0,t,na
2716,,French Guiana,1.0,f,na
4789,,Indonesia,1.0,t,na
25239,100%,Cape Verde,1.0,f,na
17174,100%,Mauritania,1.0,t,na
35102,,Maldives,1.0,t,na
25997,,Sao Tome and Principe,1.0,f,na
27108,,France,1.0,f,na
21161,100%,Marshall Islands,1.0,f,na
2553,100%,Turks and Caicos Islands,3.0,f,na
24402,,Estonia,1.0,f,na
12499,,,1.0,t,na
8866,90%,Tonga,2.0,t,na
23472,80%,Gibraltar,1.0,f,na
19642,,,1.0,t,na
29908,,United Kingdom,1.0,f,na
7967,100%,Venezuela,1.0,f,na
73,,Svalbard & Jan Mayen Islands,1.0,t,na
43947,100%,Greenland,1.0,f,na
49632,10%,Reunion,1.0,f,na
24059,,,1.0,t,na
10151,,Uganda,1.0,t,na
8511,,,1.0,t,na
40765,100%,,1.0,f,na
41511,100%,,1.0,f,na
23943,100%,Nicaragua,2.0,t,na
19310,100%,Indonesia,1.0,t,na
31276,,,1.0,t,na
50004,100%,,1.0,t,na
47777,0%,Isle of Man,1.0,t,na
20714,100%,Isle of Man,1.0,t,na
45333,,United Kingdom,1.0,f,na
28509,,Zimbabwe,1.0,f,na
43093,,Niue,1.0,f,na
28134,,Guernsey,1.0,t,na
5004,,Micronesia,1.0,f,na
45078,100%,Barbados,1.0,f,na
23372,100%,Niger,5.0,t,na
32042,,Tonga,1.0,t,na
14346,,,3.0,t,na
40464,100%,,1.0,f,na
